ticket_id,customer_id,ticket_date,issue_type,resolution_status,resolution_days
301524,100252,2024-02-20,Failed Transaction,Open,10
301525,100536,2024-02-29,Failed Transaction,Resolved,2
301526,100948,2024-02-15,Failed Transaction,Resolved,7
301527,101178,2024-04-11,Failed Transaction,Resolved,7
301528,100302,2024-01-18,App Issue,Resolved,3
301529,100941,2024-01-12,Failed Transaction,Open,3
301530,100788,2024-03-19,Failed Transaction,Resolved,10
301531,100952,2024-01-17,Refund Delay,Open,3
301532,100821,2024-01-25,Refund Delay,Resolved,1
301533,100130,2024-01-08,Refund Delay,Resolved,1
301534,101527,2024-02-17,Refund Delay,Resolved,10
301535,100878,2024-01-16,Failed Transaction,Resolved,15
301536,101841,2024-04-14,Account Service,Resolved,1
301537,101960,2024-02-09,App Issue,Resolved,3
301538,100121,2024-02-11,Refund Delay,Escalated,10
301539,101673,2024-03-12,Refund Delay,Resolved,15
301540,101993,2024-03-08,Failed Transaction,Resolved,15
301541,101865,2024-04-08,App Issue,Resolved,3
301542,100858,2024-04-14,App Issue,Escalated,15
301543,101681,2024-01-25,Account Service,Resolved,15
301544,101571,2024-02-26,Refund Delay,Resolved,2
301545,100966,2024-04-07,App Issue,Resolved,10
301546,100386,2024-04-27,Refund Delay,Resolved,1
301547,100784,2024-02-21,Refund Delay,Open,2
301548,100655,2024-02-08,Fraud Concern,Resolved,2
301549,100588,2024-05-02,App Issue,Resolved,15
301550,101092,2024-02-09,Failed Transaction,Escalated,5
301551,101998,2024-04-12,Refund Delay,Resolved,1
301552,100479,2024-03-19,App Issue,Resolved,15
301553,101529,2024-03-06,Failed Transaction,Resolved,10
301554,100113,2024-03-26,Failed Transaction,Open,10
301555,101243,2024-01-29,Account Service,Resolved,3
301556,100917,2024-02-11,Refund Delay,Resolved,1
301557,101306,2024-03-01,Fraud Concern,Resolved,15
301558,101902,2024-02-07,Refund Delay,Escalated,2
301559,101439,2024-04-30,App Issue,Resolved,10
301560,101990,2024-04-18,Fraud Concern,Resolved,15
301561,100826,2024-01-16,Failed Transaction,Open,5
301562,101889,2024-02-09,App Issue,Open,15
301563,100339,2024-04-21,Failed Transaction,Resolved,10
301564,100994,2024-03-12,Failed Transaction,Open,5
301565,101827,2024-04-02,Failed Transaction,Resolved,1
301566,100014,2024-03-22,Refund Delay,Resolved,4
301567,101113,2024-03-05,App Issue,Resolved,5
301568,101177,2024-04-27,Failed Transaction,Resolved,1
301569,101158,2024-02-06,Fraud Concern,Resolved,10
301570,100290,2024-03-02,App Issue,Resolved,2
301571,100128,2024-02-29,Failed Transaction,Open,5
301572,101345,2024-04-11,Failed Transaction,Escalated,15
301573,101743,2024-01-23,Failed Transaction,Open,5
301574,100472,2024-04-16,Failed Transaction,Open,10
301575,101186,2024-02-01,Account Service,Resolved,3
301576,100122,2024-03-14,App Issue,Resolved,2
301577,101399,2024-03-21,App Issue,Open,3
301578,101171,2024-03-19,Refund Delay,Resolved,4
301579,101612,2024-02-19,App Issue,Resolved,4
301580,101754,2024-04-15,Refund Delay,Resolved,3
301581,100544,2024-03-02,Refund Delay,Resolved,7
301582,101941,2024-01-09,Refund Delay,Resolved,5
301583,101631,2024-02-08,Failed Transaction,Resolved,3
301584,100803,2024-01-17,Failed Transaction,Resolved,10
301585,101560,2024-02-19,Failed Transaction,Resolved,7
301586,101031,2024-04-04,Failed Transaction,Resolved,10
301587,101208,2024-01-15,Refund Delay,Resolved,3
301588,101563,2024-03-10,Failed Transaction,Escalated,3
301589,100310,2024-02-20,Failed Transaction,Resolved,2
301590,101842,2024-02-29,Refund Delay,Resolved,15
301591,101810,2024-04-14,App Issue,Resolved,1
301592,100361,2024-04-03,App Issue,Resolved,15
301593,100916,2024-02-10,Fraud Concern,Resolved,5
301594,100496,2024-02-20,App Issue,Resolved,5
301595,100895,2024-03-30,Refund Delay,Resolved,5
301596,101446,2024-03-11,Fraud Concern,Open,4
301597,100925,2024-02-08,App Issue,Resolved,15
301598,100836,2024-03-05,Account Service,Resolved,1
301599,101372,2024-01-31,Account Service,Resolved,10
301600,101342,2024-03-21,App Issue,Resolved,15
301601,100811,2024-02-19,Failed Transaction,Escalated,3
301602,100346,2024-04-14,Refund Delay,Open,5
301603,100342,2024-03-26,Refund Delay,Resolved,3
301604,101947,2024-03-12,Failed Transaction,Escalated,4
301605,101574,2024-04-08,Failed Transaction,Resolved,5
301606,100765,2024-04-11,Failed Transaction,Escalated,4
301607,101275,2024-04-11,App Issue,Escalated,15
301608,101272,2024-04-05,Refund Delay,Open,4
301609,101614,2024-03-09,App Issue,Resolved,15
301610,100636,2024-02-28,Failed Transaction,Open,5
301611,100789,2024-01-15,Fraud Concern,Resolved,5
301612,100952,2024-04-15,Account Service,Open,1
301613,101130,2024-04-03,Failed Transaction,Resolved,2
301614,100926,2024-02-02,App Issue,Resolved,1
301615,100509,2024-03-21,Account Service,Open,5
301616,101123,2024-03-18,App Issue,Escalated,10
301617,101618,2024-03-19,Failed Transaction,Open,1
301618,100498,2024-01-14,Refund Delay,Resolved,7
301619,101464,2024-02-15,Refund Delay,Open,15
301620,100415,2024-02-19,Fraud Concern,Resolved,15
301621,101088,2024-01-10,Failed Transaction,Resolved,2
301622,100110,2024-02-02,App Issue,Resolved,15
301623,101938,2024-04-21,App Issue,Resolved,2
301624,101792,2024-04-25,Failed Transaction,Resolved,3
301625,100807,2024-04-17,Fraud Concern,Resolved,10
301626,101001,2024-01-31,Failed Transaction,Resolved,4
301627,101757,2024-04-02,App Issue,Resolved,3
301628,100629,2024-01-23,Account Service,Resolved,5
301629,101328,2024-04-24,Account Service,Resolved,5
301630,101950,2024-02-04,Failed Transaction,Resolved,2
301631,100524,2024-01-10,App Issue,Resolved,2
301632,100874,2024-01-19,Refund Delay,Open,4
301633,100839,2024-01-05,App Issue,Resolved,3
301634,101700,2024-01-20,Fraud Concern,Resolved,15
301635,101980,2024-02-14,App Issue,Resolved,10
301636,101651,2024-04-09,Refund Delay,Resolved,10
301637,101212,2024-04-07,Refund Delay,Resolved,10
301638,100845,2024-02-20,Refund Delay,Resolved,3
301639,101947,2024-01-10,Failed Transaction,Escalated,7
301640,101079,2024-02-16,Refund Delay,Resolved,2
301641,101570,2024-03-31,App Issue,Resolved,7
301642,101110,2024-02-23,App Issue,Resolved,15
301643,100323,2024-03-06,Account Service,Resolved,5
301644,101851,2024-01-26,Refund Delay,Resolved,7
301645,100655,2024-02-17,Failed Transaction,Open,1
301646,101797,2024-01-15,App Issue,Resolved,7
301647,100641,2024-02-25,Failed Transaction,Open,5
301648,100169,2024-01-22,Refund Delay,Resolved,15
301649,100030,2024-02-26,App Issue,Resolved,2
301650,100252,2024-01-21,Failed Transaction,Resolved,15
301651,100217,2024-03-23,App Issue,Escalated,5
301652,100039,2024-03-30,Refund Delay,Resolved,15
301653,101830,2024-03-11,Fraud Concern,Resolved,5
301654,101323,2024-03-31,Refund Delay,Resolved,2
301655,100861,2024-03-26,Failed Transaction,Resolved,2
301656,101961,2024-02-12,Failed Transaction,Resolved,10
301657,101397,2024-03-24,Failed Transaction,Open,3
301658,100352,2024-02-29,Failed Transaction,Resolved,15
301659,100969,2024-03-23,Refund Delay,Resolved,7
301660,100178,2024-02-06,Failed Transaction,Resolved,4
301661,101077,2024-02-09,Failed Transaction,Escalated,7
301662,101968,2024-01-29,App Issue,Resolved,5
301663,101321,2024-02-29,App Issue,Resolved,2
301664,101845,2024-03-17,Refund Delay,Resolved,3
301665,100980,2024-04-11,Refund Delay,Open,2
301666,101391,2024-01-29,Failed Transaction,Escalated,2
301667,100466,2024-01-20,Failed Transaction,Open,5
301668,100391,2024-01-10,Fraud Concern,Resolved,2
301669,100638,2024-01-08,App Issue,Open,7
301670,100859,2024-04-01,App Issue,Resolved,2
301671,100315,2024-04-06,Failed Transaction,Resolved,4
301672,100649,2024-01-21,Failed Transaction,Resolved,10
301673,101211,2024-03-05,Fraud Concern,Resolved,5
301674,101038,2024-04-28,Failed Transaction,Resolved,5
301675,101643,2024-01-27,Fraud Concern,Resolved,7
301676,100321,2024-04-25,Account Service,Resolved,3
301677,100605,2024-01-22,Failed Transaction,Resolved,15
301678,101077,2024-03-28,App Issue,Escalated,4
301679,101911,2024-04-12,Account Service,Open,7
301680,100428,2024-02-04,Account Service,Resolved,15
301681,101681,2024-03-22,App Issue,Resolved,5
301682,101842,2024-04-18,Refund Delay,Resolved,15
301683,100972,2024-01-23,App Issue,Resolved,2
301684,100398,2024-01-27,App Issue,Open,4
301685,100589,2024-04-28,Failed Transaction,Resolved,4
301686,101633,2024-02-20,Failed Transaction,Resolved,10
301687,101495,2024-04-01,Refund Delay,Resolved,7
301688,100007,2024-04-27,App Issue,Resolved,15
301689,101905,2024-04-12,Fraud Concern,Resolved,5
301690,100520,2024-03-09,Refund Delay,Resolved,7
301691,101068,2024-03-19,Refund Delay,Resolved,1
301692,100840,2024-02-18,Refund Delay,Resolved,3
301693,101899,2024-01-31,Refund Delay,Open,4
301694,100061,2024-03-24,Failed Transaction,Resolved,15
301695,101685,2024-03-31,Account Service,Resolved,4
301696,100403,2024-03-13,Refund Delay,Resolved,10
301697,101420,2024-03-16,Failed Transaction,Resolved,10
301698,101949,2024-02-05,Refund Delay,Open,3
301699,101245,2024-04-20,Failed Transaction,Resolved,10
301700,101659,2024-01-24,Failed Transaction,Resolved,4
301701,101849,2024-01-20,Failed Transaction,Resolved,1
301702,101654,2024-04-28,Failed Transaction,Resolved,1
301703,101218,2024-04-25,App Issue,Resolved,1
301704,100219,2024-01-09,App Issue,Resolved,7
301705,101066,2024-01-30,Refund Delay,Escalated,1
301706,101901,2024-03-31,Refund Delay,Open,2
301707,100060,2024-02-04,Failed Transaction,Resolved,10
301708,101389,2024-04-07,Account Service,Resolved,4
301709,100873,2024-01-17,Refund Delay,Escalated,5
301710,100653,2024-02-16,Failed Transaction,Resolved,4
301711,101145,2024-03-16,Fraud Concern,Resolved,3
301712,100199,2024-02-29,Failed Transaction,Resolved,3
301713,101059,2024-02-23,App Issue,Resolved,7
301714,101255,2024-03-13,Refund Delay,Open,15
301715,101621,2024-01-13,App Issue,Resolved,10
301716,100218,2024-03-11,Fraud Concern,Resolved,4
301717,101989,2024-03-15,Account Service,Open,7
301718,101649,2024-01-28,Failed Transaction,Resolved,10
301719,101534,2024-03-16,App Issue,Resolved,2
301720,101736,2024-02-09,Fraud Concern,Resolved,7
301721,100216,2024-03-29,App Issue,Resolved,10
301722,100421,2024-02-07,App Issue,Resolved,10
301723,102000,2024-01-31,Fraud Concern,Resolved,1
301724,101718,2024-02-21,Failed Transaction,Resolved,2
301725,100728,2024-04-14,App Issue,Resolved,15
301726,100210,2024-04-02,App Issue,Resolved,10
301727,101105,2024-03-25,Failed Transaction,Resolved,5
301728,101677,2024-03-28,Failed Transaction,Escalated,4
301729,101246,2024-04-13,App Issue,Resolved,5
301730,101923,2024-02-04,Account Service,Resolved,2
301731,100685,2024-01-12,App Issue,Resolved,4
301732,100014,2024-03-24,Failed Transaction,Open,7
301733,101280,2024-02-29,Account Service,Resolved,7
301734,100727,2024-04-12,Failed Transaction,Escalated,5
301735,100231,2024-04-05,Fraud Concern,Resolved,1
301736,101610,2024-04-14,Refund Delay,Resolved,4
301737,101111,2024-03-04,Fraud Concern,Resolved,1
301738,100962,2024-03-05,Failed Transaction,Open,7
301739,101185,2024-04-19,Failed Transaction,Resolved,15
301740,100340,2024-04-27,Account Service,Resolved,5
301741,100078,2024-01-29,Failed Transaction,Resolved,3
301742,101333,2024-05-01,Refund Delay,Resolved,15
301743,101176,2024-02-23,Fraud Concern,Resolved,4
301744,100181,2024-01-09,App Issue,Resolved,3
301745,101043,2024-03-06,Account Service,Resolved,4
301746,101633,2024-02-01,Refund Delay,Open,7
301747,100445,2024-02-20,Account Service,Resolved,1
301748,101742,2024-01-08,Failed Transaction,Resolved,3
301749,101017,2024-04-25,App Issue,Resolved,15
301750,100348,2024-05-02,Failed Transaction,Resolved,10
301751,100109,2024-01-24,App Issue,Resolved,5
301752,100870,2024-02-16,Failed Transaction,Resolved,3
301753,101353,2024-02-26,Failed Transaction,Resolved,1
301754,100654,2024-03-06,Refund Delay,Resolved,5
301755,100019,2024-02-01,App Issue,Resolved,3
301756,101269,2024-03-26,Failed Transaction,Escalated,4
301757,100459,2024-03-26,Failed Transaction,Resolved,3
301758,101777,2024-04-24,Fraud Concern,Resolved,2
301759,100174,2024-02-04,Fraud Concern,Resolved,2
301760,101697,2024-04-04,Refund Delay,Resolved,1
301761,101280,2024-03-05,Account Service,Resolved,5
301762,100611,2024-01-06,Failed Transaction,Resolved,7
301763,100673,2024-02-21,Account Service,Resolved,4
301764,100969,2024-03-11,Failed Transaction,Resolved,15
301765,101660,2024-04-02,App Issue,Resolved,4
301766,100836,2024-04-14,Failed Transaction,Resolved,3
301767,100281,2024-04-19,Failed Transaction,Resolved,7
301768,101211,2024-02-07,Fraud Concern,Resolved,10
301769,100335,2024-03-02,Account Service,Resolved,2
301770,100897,2024-02-07,Fraud Concern,Resolved,4
301771,100944,2024-03-15,Failed Transaction,Resolved,5
301772,101286,2024-02-21,Failed Transaction,Resolved,7
301773,100742,2024-03-15,Fraud Concern,Resolved,5
301774,101432,2024-03-13,Failed Transaction,Escalated,3
301775,100723,2024-04-15,Refund Delay,Resolved,4
301776,101759,2024-03-02,Failed Transaction,Open,5
301777,100229,2024-03-10,App Issue,Resolved,2
301778,101371,2024-01-03,Failed Transaction,Resolved,7
301779,101768,2024-04-05,Refund Delay,Resolved,1
301780,100909,2024-04-26,Refund Delay,Resolved,2
301781,100318,2024-03-18,Refund Delay,Resolved,3
301782,101697,2024-01-20,Fraud Concern,Resolved,4
301783,101047,2024-04-19,Refund Delay,Escalated,15
301784,101650,2024-04-05,Account Service,Escalated,7
301785,100571,2024-02-06,App Issue,Resolved,7
301786,100011,2024-03-04,App Issue,Resolved,10
301787,100216,2024-03-08,Refund Delay,Open,10
301788,101065,2024-02-24,Account Service,Resolved,7
301789,100049,2024-02-09,Account Service,Resolved,15
301790,100565,2024-03-25,App Issue,Open,15
301791,100870,2024-04-20,Fraud Concern,Resolved,7
301792,100628,2024-01-28,Failed Transaction,Resolved,15
301793,100097,2024-01-16,App Issue,Resolved,2
301794,101777,2024-02-02,Refund Delay,Resolved,4
301795,101103,2024-03-24,Account Service,Resolved,3
301796,100260,2024-01-09,Refund Delay,Open,2
301797,101646,2024-01-25,Fraud Concern,Resolved,15
301798,100886,2024-01-05,Fraud Concern,Resolved,10
301799,101655,2024-04-16,Failed Transaction,Open,3
301800,100876,2024-02-22,App Issue,Resolved,10
301801,101206,2024-01-31,Refund Delay,Resolved,5
301802,101590,2024-03-28,Failed Transaction,Open,10
301803,100041,2024-02-14,App Issue,Resolved,2
301804,101530,2024-04-30,Failed Transaction,Open,2
301805,101066,2024-01-31,Failed Transaction,Resolved,7
301806,101608,2024-03-25,Refund Delay,Open,3
301807,101850,2024-01-19,Fraud Concern,Resolved,3
301808,101427,2024-03-31,Fraud Concern,Resolved,4
301809,100827,2024-01-24,Failed Transaction,Resolved,2
301810,101446,2024-03-07,Refund Delay,Resolved,1
301811,101002,2024-01-27,Failed Transaction,Resolved,1
301812,101970,2024-04-27,Refund Delay,Resolved,15
301813,101390,2024-03-10,Failed Transaction,Resolved,1
301814,101653,2024-03-01,Failed Transaction,Resolved,15
301815,100784,2024-01-17,App Issue,Resolved,4
301816,101565,2024-03-03,Failed Transaction,Resolved,15
301817,101472,2024-03-01,Failed Transaction,Resolved,7
301818,100134,2024-04-17,Failed Transaction,Open,3
301819,101426,2024-02-15,Failed Transaction,Escalated,2
301820,100060,2024-01-28,App Issue,Resolved,15
301821,101457,2024-02-11,Failed Transaction,Resolved,15
301822,101602,2024-01-28,Refund Delay,Resolved,10
301823,100883,2024-03-26,Failed Transaction,Resolved,1
301824,101955,2024-03-03,Failed Transaction,Resolved,3
301825,101598,2024-04-05,Refund Delay,Resolved,1
301826,101294,2024-04-04,Refund Delay,Open,2
301827,100677,2024-01-28,Refund Delay,Resolved,7
301828,100878,2024-03-12,App Issue,Resolved,4
301829,101253,2024-02-22,App Issue,Resolved,1
301830,100136,2024-03-15,Refund Delay,Resolved,4
301831,100731,2024-02-18,Failed Transaction,Resolved,7
301832,100751,2024-03-29,Failed Transaction,Resolved,10
301833,101732,2024-01-11,Failed Transaction,Resolved,5
301834,101158,2024-02-24,Account Service,Resolved,4
301835,100326,2024-03-09,Failed Transaction,Resolved,4
301836,100836,2024-03-26,Refund Delay,Resolved,4
301837,100730,2024-01-24,Failed Transaction,Resolved,15
301838,101924,2024-04-24,Account Service,Resolved,3
301839,100013,2024-04-12,Failed Transaction,Resolved,2
301840,101058,2024-03-30,Account Service,Resolved,15
301841,100994,2024-01-19,Failed Transaction,Resolved,10
301842,100498,2024-03-31,Refund Delay,Open,15
301843,100842,2024-05-02,Refund Delay,Open,5
301844,100952,2024-03-09,Failed Transaction,Resolved,7
301845,100878,2024-04-20,Fraud Concern,Open,3
301846,101221,2024-01-15,Refund Delay,Resolved,7
301847,100991,2024-04-01,Failed Transaction,Resolved,2
301848,101028,2024-01-24,App Issue,Resolved,15
301849,101462,2024-02-07,Refund Delay,Open,10
301850,100886,2024-03-26,Failed Transaction,Resolved,10
301851,101161,2024-02-24,Failed Transaction,Open,3
301852,101216,2024-02-24,Fraud Concern,Open,5
301853,100349,2024-03-16,Fraud Concern,Resolved,10
301854,100446,2024-01-31,Refund Delay,Resolved,2
301855,101665,2024-01-06,App Issue,Resolved,5
301856,100351,2024-02-08,Refund Delay,Resolved,3
301857,101280,2024-04-13,Refund Delay,Open,3
301858,101062,2024-02-08,App Issue,Resolved,7
301859,100597,2024-03-22,Refund Delay,Resolved,4
301860,100653,2024-04-23,Fraud Concern,Resolved,7
301861,100025,2024-03-18,App Issue,Resolved,2
301862,100644,2024-04-01,Failed Transaction,Open,1
301863,100446,2024-01-10,Failed Transaction,Resolved,4
301864,100793,2024-03-02,Failed Transaction,Resolved,4
301865,101646,2024-04-05,Refund Delay,Open,2
301866,101188,2024-03-11,Failed Transaction,Open,4
301867,101566,2024-04-26,Refund Delay,Open,5
301868,101639,2024-04-28,App Issue,Open,7
301869,100574,2024-02-29,Refund Delay,Resolved,15
301870,100427,2024-03-11,Failed Transaction,Resolved,5
301871,101679,2024-03-08,Account Service,Resolved,7
301872,101678,2024-01-24,Failed Transaction,Resolved,3
301873,101320,2024-01-29,Account Service,Resolved,10
301874,100498,2024-03-28,Fraud Concern,Resolved,3
301875,101247,2024-04-22,Refund Delay,Resolved,3
301876,100268,2024-01-21,Refund Delay,Resolved,3
301877,100065,2024-01-12,App Issue,Resolved,1
301878,101459,2024-02-24,App Issue,Resolved,10
301879,101275,2024-01-08,Failed Transaction,Resolved,1
301880,101300,2024-04-16,App Issue,Resolved,1
301881,101077,2024-01-06,App Issue,Resolved,1
301882,101407,2024-02-15,App Issue,Resolved,15
301883,101944,2024-04-13,Failed Transaction,Resolved,5
301884,100349,2024-03-29,Failed Transaction,Open,4
301885,100273,2024-04-03,App Issue,Resolved,3
301886,101993,2024-03-10,App Issue,Resolved,4
301887,101156,2024-04-22,App Issue,Resolved,4
301888,100797,2024-02-12,Fraud Concern,Resolved,3
301889,101236,2024-04-06,Failed Transaction,Resolved,7
