transaction_id,account_id,transaction_date,transaction_type,channel,amount,transaction_status,merchant_category,fraud_flag
909827,500540,2024-01-14,UPI,Mobile App,4207.27,Success,Travel,0
909828,500362,2024-03-06,Card,ATM,2805.77,Success,Fuel,0
909829,500553,2024-03-28,UPI,Mobile App,2269.49,Success,Groceries,0
909830,500370,2024-04-28,IMPS,Mobile App,6451.33,Success,Restaurants,0
909831,500437,2024-01-28,ATM,ATM,412.71,Success,Travel,0
909832,500496,2024-02-27,Card,UPI Partner,1596.26,Failed,Utilities,0
909833,501720,2024-04-09,Card,Mobile App,1073.09,Success,Electronics,0
909834,501449,2024-04-15,Card,Internet Banking,4116.54,Success,Healthcare,0
909835,501191,2024-02-27,UPI,ATM,1996.08,Success,Electronics,0
909836,501297,2024-01-25,Bill Payment,Mobile App,828.84,Success,Utilities,0
909837,501144,2024-04-22,Card,ATM,9220.52,Success,Utilities,0
909838,501811,2024-03-04,UPI,Mobile App,595.23,Success,Electronics,0
909839,500229,2024-01-29,NEFT,Mobile App,7635.62,Success,Healthcare,0
909840,501705,2024-04-16,IMPS,Internet Banking,30655.75,Success,Travel,0
909841,501136,2024-01-10,Card,Mobile App,2893.12,Success,Restaurants,0
909842,500069,2024-04-02,ATM,Mobile App,3415.28,Success,Utilities,0
909843,501566,2024-02-15,UPI,Mobile App,1386.82,Success,Healthcare,0
909844,500084,2024-04-07,Card,Mobile App,2811.96,Success,Fuel,0
909845,501921,2024-02-26,Card,UPI Partner,2363.19,Success,Groceries,0
909846,500725,2024-03-27,Card,Internet Banking,3287.67,Success,Utilities,0
909847,500870,2024-03-30,UPI,ATM,2740.87,Success,Restaurants,0
909848,501364,2024-02-16,Card,ATM,5922.81,Success,Education,0
909849,501280,2024-02-21,Card,Mobile App,2251.19,Success,Groceries,0
909850,500971,2024-01-28,UPI,Mobile App,2330.1,Success,Groceries,0
909851,501379,2024-04-22,IMPS,Mobile App,3430.99,Success,Groceries,0
909852,500631,2024-02-07,ATM,Mobile App,1415.95,Success,Education,0
909853,500547,2024-04-13,ATM,Mobile App,1575.84,Success,Healthcare,0
909854,500142,2024-01-04,Bill Payment,Mobile App,1611.38,Success,Education,0
909855,501801,2024-02-23,UPI,Mobile App,1854.73,Success,Fuel,0
909856,502181,2024-01-29,UPI,Mobile App,2510.33,Success,Fuel,0
909857,501237,2024-04-14,UPI,Mobile App,2728.9,Success,Healthcare,0
909858,500084,2024-04-17,ATM,Internet Banking,13699.88,Success,Utilities,0
909859,500109,2024-02-24,UPI,UPI Partner,970.95,Success,Travel,0
909860,502308,2024-01-13,UPI,Internet Banking,1941.81,Success,Education,0
909861,500379,2024-04-24,Card,Mobile App,723.78,Success,Fuel,0
909862,500209,2024-02-13,NEFT,Mobile App,15117.33,Success,Utilities,0
909863,501008,2024-01-16,ATM,Mobile App,7322.13,Success,Fuel,0
909864,500514,2024-01-11,UPI,UPI Partner,621.55,Success,Electronics,0
909865,501913,2024-04-04,UPI,Mobile App,360.34,Success,Fuel,0
909866,500725,2024-02-24,NEFT,Mobile App,16385.95,Success,Travel,0
909867,501482,2024-04-07,Bill Payment,Mobile App,1255.26,Success,Groceries,0
909868,500526,2024-03-13,ATM,Internet Banking,2766.23,Success,Electronics,0
909869,500528,2024-02-04,IMPS,ATM,7955.32,Failed,Restaurants,0
909870,501263,2024-03-13,Card,Branch,3525.86,Success,Electronics,0
909871,501625,2024-03-10,UPI,ATM,492.77,Success,Restaurants,0
909872,500915,2024-02-03,UPI,Internet Banking,3833.38,Success,Groceries,0
909873,502171,2024-01-19,UPI,UPI Partner,700.16,Success,Electronics,0
909874,500299,2024-01-05,IMPS,Mobile App,7122.97,Success,Utilities,0
909875,501805,2024-02-19,Card,Mobile App,709.11,Success,Groceries,0
909876,501918,2024-01-16,Card,Mobile App,2532.52,Success,Fuel,0
909877,501355,2024-03-16,Card,Branch,2049.16,Success,Restaurants,0
909878,501999,2024-01-07,NEFT,Mobile App,18663.57,Success,Electronics,0
909879,500943,2024-02-29,Card,Branch,4776.83,Failed,Utilities,0
909880,502180,2024-01-23,ATM,Mobile App,3587.47,Success,Electronics,0
909881,502076,2024-01-29,ATM,Mobile App,2243.04,Success,Fuel,0
909882,500717,2024-04-15,UPI,UPI Partner,1467.31,Success,Education,0
909883,500896,2024-02-22,UPI,UPI Partner,58.61,Success,Utilities,0
909884,500269,2024-04-13,Card,Internet Banking,813.88,Success,Fuel,0
909885,500841,2024-03-13,Card,UPI Partner,2491.94,Success,Utilities,0
909886,500377,2024-02-16,Card,Branch,3743.87,Success,Restaurants,0
909887,501002,2024-04-05,NEFT,ATM,22679.4,Success,Healthcare,0
909888,500052,2024-02-10,UPI,ATM,1354.11,Success,Travel,0
909889,501866,2024-03-22,Card,Mobile App,1134.38,Success,Healthcare,0
909890,500652,2024-04-02,UPI,Mobile App,746.71,Success,Electronics,0
909891,501238,2024-02-06,Card,Mobile App,1184.54,Success,Electronics,0
909892,500734,2024-01-20,Card,Mobile App,2094.03,Success,Electronics,0
909893,500436,2024-02-15,NEFT,Internet Banking,62094.45,Failed,Utilities,0
909894,502346,2024-01-06,ATM,Internet Banking,4278.89,Success,Healthcare,0
909895,502276,2024-03-10,UPI,Mobile App,3320.9,Success,Healthcare,0
909896,501451,2024-04-27,UPI,UPI Partner,911.01,Success,Healthcare,0
909897,500181,2024-04-01,Card,Internet Banking,1582.0,Success,Groceries,0
909898,501899,2024-02-01,UPI,Internet Banking,1049.81,Success,Healthcare,0
909899,501766,2024-03-18,UPI,Mobile App,950.55,Success,Groceries,0
909900,501995,2024-04-10,IMPS,ATM,21501.0,Success,Utilities,0
909901,501418,2024-01-14,UPI,Internet Banking,530.7,Success,Restaurants,0
909902,500268,2024-01-15,IMPS,Branch,7991.96,Success,Electronics,0
909903,501624,2024-03-15,UPI,Internet Banking,2006.07,Success,Education,0
909904,500560,2024-03-28,Card,Internet Banking,9340.33,Success,Fuel,0
909905,500283,2024-01-26,Bill Payment,Mobile App,5549.29,Failed,Groceries,0
909906,501877,2024-04-09,UPI,Mobile App,5159.45,Success,Travel,0
909907,501431,2024-01-12,NEFT,Mobile App,9442.2,Success,Groceries,0
909908,501147,2024-03-07,IMPS,Mobile App,3745.36,Success,Travel,0
909909,501874,2024-01-17,IMPS,Mobile App,5976.87,Success,Groceries,0
909910,501849,2024-04-19,IMPS,Mobile App,9944.54,Success,Electronics,0
909911,500677,2024-04-02,ATM,Internet Banking,14187.18,Success,Groceries,0
909912,501404,2024-01-08,UPI,Mobile App,291.59,Success,Healthcare,0
909913,500450,2024-03-05,UPI,Internet Banking,1238.88,Success,Utilities,0
909914,501157,2024-02-13,NEFT,ATM,19543.89,Success,Education,0
909915,501449,2024-04-22,Card,Mobile App,2319.3,Success,Healthcare,0
909916,501472,2024-03-28,UPI,ATM,310.04,Success,Travel,0
909917,500845,2024-02-07,NEFT,Mobile App,12119.56,Success,Healthcare,0
909918,500806,2024-01-13,UPI,Internet Banking,980.8,Success,Restaurants,0
909919,501980,2024-04-07,IMPS,Internet Banking,5435.95,Success,Fuel,0
909920,501774,2024-03-01,Card,UPI Partner,1191.74,Failed,Restaurants,0
909921,500864,2024-04-06,Card,Internet Banking,1887.2,Success,Education,0
909922,500358,2024-03-14,UPI,Internet Banking,1859.11,Success,Fuel,0
909923,500526,2024-03-24,IMPS,ATM,3536.65,Success,Healthcare,0
909924,500149,2024-02-11,ATM,Internet Banking,9154.78,Success,Healthcare,0
909925,501926,2024-03-25,Card,Internet Banking,5484.81,Success,Utilities,0
909926,500421,2024-04-11,UPI,Mobile App,1762.02,Success,Healthcare,0
909927,500883,2024-01-22,ATM,Mobile App,7438.68,Success,Groceries,0
909928,501064,2024-03-20,UPI,UPI Partner,790.06,Success,Education,0
909929,502051,2024-01-26,UPI,Mobile App,252.13,Success,Electronics,0
909930,502351,2024-04-09,NEFT,Mobile App,11136.2,Success,Groceries,0
909931,502193,2024-02-13,Card,Mobile App,3044.94,Success,Fuel,0
909932,500983,2024-01-10,ATM,Mobile App,1911.54,Reversed,Utilities,0
909933,500784,2024-02-10,Card,ATM,678.17,Success,Utilities,0
909934,501687,2024-03-04,Card,Internet Banking,4426.91,Success,Utilities,0
909935,502007,2024-03-27,Card,Mobile App,1022.43,Success,Travel,0
909936,502204,2024-01-23,ATM,Mobile App,22690.66,Success,Groceries,0
909937,501943,2024-01-28,UPI,ATM,1554.12,Success,Groceries,0
909938,501738,2024-02-10,UPI,Internet Banking,3543.96,Success,Travel,0
909939,500661,2024-01-28,Card,Internet Banking,2073.57,Success,Fuel,0
909940,501283,2024-01-23,Card,Branch,619.96,Success,Utilities,0
909941,502261,2024-01-13,ATM,UPI Partner,9700.12,Success,Education,0
909942,500284,2024-03-31,UPI,Mobile App,1880.22,Success,Groceries,0
909943,501423,2024-02-18,ATM,Mobile App,14828.14,Success,Education,0
909944,501706,2024-02-25,UPI,Mobile App,2434.7,Success,Electronics,0
909945,502077,2024-04-24,Bill Payment,Internet Banking,2920.19,Success,Electronics,0
909946,500337,2024-04-24,Bill Payment,Internet Banking,2025.95,Success,Electronics,0
909947,501993,2024-04-11,Bill Payment,Mobile App,6359.25,Success,Education,0
909948,500642,2024-01-01,ATM,UPI Partner,1317.87,Success,Healthcare,0
909949,500734,2024-03-04,NEFT,Mobile App,9972.05,Success,Healthcare,0
909950,501695,2024-04-22,Card,Mobile App,1832.8,Success,Electronics,0
909951,500595,2024-02-11,UPI,Mobile App,681.75,Success,Groceries,0
909952,502271,2024-03-24,Card,UPI Partner,2061.45,Failed,Healthcare,0
909953,500260,2024-04-23,IMPS,Mobile App,3352.6,Success,Electronics,0
909954,500004,2024-04-28,UPI,Mobile App,1894.08,Failed,Fuel,0
909955,500351,2024-01-28,UPI,Mobile App,3944.55,Success,Restaurants,0
909956,500745,2024-04-12,Card,Mobile App,807.47,Success,Groceries,0
909957,502161,2024-04-10,UPI,Mobile App,1460.86,Success,Fuel,0
909958,501072,2024-03-13,UPI,Mobile App,5548.65,Failed,Groceries,0
909959,500044,2024-02-10,UPI,Branch,112.27,Success,Groceries,0
909960,501411,2024-01-11,NEFT,Internet Banking,29537.04,Failed,Healthcare,0
909961,501892,2024-03-22,IMPS,UPI Partner,1400.3,Success,Healthcare,0
909962,501729,2024-01-05,UPI,Mobile App,1491.32,Success,Restaurants,0
909963,500959,2024-03-18,Card,UPI Partner,2615.07,Failed,Restaurants,0
909964,500364,2024-04-12,IMPS,Mobile App,9947.04,Success,Travel,0
909965,500505,2024-01-17,ATM,UPI Partner,12986.8,Success,Electronics,0
909966,500302,2024-02-03,Card,Mobile App,7839.43,Success,Electronics,0
909967,501561,2024-02-18,Card,Branch,3851.42,Success,Healthcare,0
909968,500516,2024-03-16,UPI,Internet Banking,3215.33,Success,Fuel,0
909969,500741,2024-01-25,UPI,ATM,209.49,Success,Healthcare,0
909970,502216,2024-02-14,Card,Mobile App,3149.97,Success,Restaurants,0
909971,500984,2024-02-28,UPI,Mobile App,1101.1,Success,Restaurants,0
909972,501969,2024-04-14,ATM,Mobile App,4183.96,Success,Utilities,0
909973,500146,2024-03-11,UPI,Mobile App,415.68,Success,Restaurants,0
909974,500994,2024-02-17,UPI,Mobile App,1983.0,Success,Fuel,0
909975,502201,2024-03-31,UPI,UPI Partner,5099.61,Success,Restaurants,0
909976,501512,2024-01-27,Bill Payment,Mobile App,5304.54,Success,Utilities,0
909977,500949,2024-01-30,UPI,Mobile App,3635.49,Success,Healthcare,0
909978,500595,2024-03-09,IMPS,UPI Partner,24523.67,Failed,Restaurants,0
909979,500305,2024-01-11,UPI,UPI Partner,1028.31,Failed,Travel,0
909980,500769,2024-02-07,NEFT,Internet Banking,16320.47,Reversed,Fuel,0
909981,501484,2024-03-26,IMPS,Mobile App,9165.85,Success,Utilities,0
909982,500346,2024-04-03,Bill Payment,Branch,631.55,Success,Groceries,0
909983,501028,2024-03-15,ATM,Internet Banking,15586.52,Success,Travel,0
909984,501238,2024-03-31,IMPS,Mobile App,21194.96,Success,Travel,0
909985,500713,2024-03-09,UPI,Mobile App,1484.33,Success,Healthcare,0
909986,500766,2024-01-04,ATM,UPI Partner,4980.64,Success,Electronics,0
909987,501866,2024-04-06,Bill Payment,Internet Banking,672.51,Success,Education,0
909988,501157,2024-01-08,Card,Mobile App,761.08,Success,Fuel,0
909989,502075,2024-01-06,UPI,UPI Partner,596.68,Success,Groceries,0
909990,501806,2024-02-01,UPI,ATM,478.98,Success,Fuel,0
909991,501958,2024-04-09,Card,Mobile App,1138.7,Success,Healthcare,0
909992,500539,2024-02-03,Card,Internet Banking,2641.69,Success,Travel,0
909993,501202,2024-01-21,Card,Mobile App,1941.58,Success,Travel,0
909994,501851,2024-04-01,UPI,Internet Banking,661.35,Success,Electronics,0
909995,500703,2024-04-09,Bill Payment,ATM,5098.25,Success,Travel,0
909996,501066,2024-03-18,UPI,UPI Partner,684.41,Success,Fuel,0
909997,500138,2024-02-08,Bill Payment,Mobile App,607.59,Success,Fuel,0
909998,500203,2024-02-19,UPI,Internet Banking,498.25,Success,Restaurants,0
909999,501207,2024-03-28,Card,Branch,523.98,Success,Education,0
910000,500989,2024-01-09,ATM,UPI Partner,1947.8,Success,Utilities,0
910001,500416,2024-01-04,UPI,Internet Banking,1000.5,Success,Healthcare,0
910002,500070,2024-04-05,ATM,UPI Partner,29401.82,Success,Groceries,0
910003,502347,2024-03-31,Card,UPI Partner,8564.91,Success,Restaurants,0
910004,500451,2024-02-07,UPI,Internet Banking,532.03,Success,Electronics,0
910005,500950,2024-03-26,Bill Payment,Mobile App,1950.51,Success,Education,0
910006,500896,2024-02-04,UPI,ATM,171.11,Success,Restaurants,0
910007,501240,2024-01-04,NEFT,Mobile App,34104.74,Success,Fuel,0
910008,500303,2024-01-27,UPI,Internet Banking,730.28,Success,Restaurants,0
910009,501635,2024-04-20,ATM,Internet Banking,9317.21,Success,Travel,0
910010,501915,2024-04-16,ATM,UPI Partner,3270.69,Success,Fuel,0
910011,501002,2024-02-05,UPI,Internet Banking,438.47,Success,Healthcare,0
910012,500359,2024-01-17,IMPS,Internet Banking,18082.08,Success,Electronics,0
910013,500261,2024-03-08,ATM,Internet Banking,9779.79,Success,Fuel,0
910014,501888,2024-03-01,Card,ATM,16699.2,Success,Utilities,0
910015,501441,2024-04-28,ATM,Mobile App,3230.81,Success,Travel,0
910016,500576,2024-01-17,UPI,Mobile App,5207.87,Success,Restaurants,0
910017,500445,2024-01-18,IMPS,Branch,4407.67,Success,Restaurants,0
910018,500341,2024-03-01,UPI,Internet Banking,4030.77,Success,Electronics,0
910019,501618,2024-01-07,UPI,Mobile App,7460.16,Success,Education,0
910020,501336,2024-01-14,Card,Internet Banking,1871.28,Success,Fuel,0
910021,501881,2024-04-12,Bill Payment,Mobile App,2875.7,Success,Travel,0
910022,501456,2024-03-10,UPI,Internet Banking,906.91,Success,Healthcare,0
910023,502236,2024-01-13,UPI,UPI Partner,168.21,Success,Healthcare,0
910024,500176,2024-03-30,UPI,Mobile App,1908.37,Success,Electronics,0
910025,500406,2024-03-30,UPI,Mobile App,964.94,Success,Travel,0
910026,501231,2024-04-05,Card,Mobile App,424.51,Success,Restaurants,0
910027,500273,2024-04-06,Bill Payment,Internet Banking,928.62,Success,Travel,0
910028,501030,2024-01-25,NEFT,Branch,16797.74,Success,Education,0
910029,501333,2024-04-11,ATM,ATM,1649.93,Success,Utilities,0
910030,500319,2024-01-02,UPI,Mobile App,524.71,Success,Healthcare,0
910031,500527,2024-04-28,Card,Mobile App,2152.86,Success,Electronics,0
910032,501859,2024-03-23,UPI,Mobile App,10715.58,Success,Utilities,0
910033,501699,2024-01-07,UPI,Mobile App,815.24,Success,Groceries,0
910034,501578,2024-03-11,ATM,ATM,2334.95,Success,Restaurants,0
910035,501477,2024-04-03,UPI,Mobile App,61.66,Success,Electronics,0
910036,502163,2024-03-16,ATM,Mobile App,5412.04,Success,Electronics,0
910037,502302,2024-01-12,UPI,UPI Partner,1916.6,Success,Groceries,0
910038,502295,2024-02-04,Card,ATM,784.83,Success,Electronics,0
910039,500345,2024-01-06,NEFT,Mobile App,28430.86,Success,Electronics,0
910040,501417,2024-04-15,Card,UPI Partner,4167.73,Success,Fuel,0
910041,502152,2024-02-23,Card,Mobile App,3565.55,Success,Education,0
910042,501634,2024-02-13,NEFT,Mobile App,17211.44,Success,Utilities,0
910043,502053,2024-02-24,NEFT,Mobile App,21353.89,Success,Groceries,0
910044,501790,2024-02-28,Card,Mobile App,3378.02,Success,Electronics,0
910045,501221,2024-04-15,Card,Mobile App,588.23,Failed,Utilities,0
910046,500594,2024-03-16,Card,Mobile App,2037.41,Success,Healthcare,0
910047,501653,2024-04-06,ATM,Mobile App,1875.68,Success,Electronics,0
910048,502296,2024-01-20,NEFT,Mobile App,5323.93,Success,Travel,0
910049,501045,2024-01-12,ATM,Mobile App,10863.41,Success,Healthcare,0
910050,501824,2024-04-12,NEFT,Mobile App,7244.92,Success,Travel,0
910051,501198,2024-01-09,NEFT,Mobile App,24469.86,Success,Electronics,0
910052,500543,2024-03-27,Bill Payment,Internet Banking,1777.83,Success,Travel,0
910053,501276,2024-02-03,Card,Internet Banking,7629.94,Success,Education,0
910054,501762,2024-01-25,Card,Mobile App,4074.46,Success,Restaurants,0
910055,502047,2024-02-28,UPI,Internet Banking,400.56,Success,Restaurants,0
910056,502159,2024-04-12,ATM,Internet Banking,2288.92,Success,Travel,0
910057,500627,2024-04-23,IMPS,Internet Banking,3504.61,Success,Education,0
910058,500478,2024-02-01,IMPS,UPI Partner,14776.66,Success,Healthcare,0
910059,501240,2024-02-18,Bill Payment,UPI Partner,1278.08,Success,Restaurants,0
910060,502079,2024-04-28,ATM,Mobile App,29439.29,Success,Education,0
910061,501206,2024-02-08,Bill Payment,Mobile App,4976.38,Success,Restaurants,0
910062,501218,2024-02-29,UPI,ATM,1515.05,Success,Fuel,0
910063,500903,2024-03-03,IMPS,ATM,23492.53,Success,Healthcare,0
910064,501934,2024-04-14,UPI,Internet Banking,854.69,Success,Healthcare,0
910065,502094,2024-02-19,UPI,Mobile App,1118.94,Success,Fuel,0
910066,501342,2024-02-28,IMPS,UPI Partner,4381.34,Success,Utilities,0
910067,502189,2024-02-02,IMPS,Mobile App,9002.99,Failed,Education,0
910068,501513,2024-01-14,NEFT,UPI Partner,1982.83,Success,Electronics,0
910069,501626,2024-02-29,UPI,Mobile App,1056.8,Success,Travel,0
910070,500133,2024-03-31,UPI,Mobile App,4609.29,Success,Healthcare,0
910071,502091,2024-03-12,Card,ATM,7506.16,Failed,Fuel,0
910072,500916,2024-02-10,UPI,Mobile App,766.66,Success,Education,0
910073,501296,2024-03-05,UPI,Mobile App,475.93,Success,Groceries,0
910074,502031,2024-02-25,UPI,Mobile App,490.08,Reversed,Travel,0
910075,502117,2024-02-06,UPI,Mobile App,3153.84,Success,Travel,0
910076,500661,2024-02-23,Card,UPI Partner,663.15,Success,Fuel,0
910077,500161,2024-01-16,ATM,Internet Banking,4902.43,Success,Electronics,0
910078,501304,2024-04-08,Bill Payment,Mobile App,10079.79,Success,Utilities,0
910079,502130,2024-02-29,Bill Payment,Mobile App,307.02,Success,Travel,0
910080,500502,2024-04-06,IMPS,UPI Partner,18376.64,Success,Restaurants,0
910081,500757,2024-04-08,Card,UPI Partner,16627.31,Success,Travel,0
910082,502346,2024-01-05,UPI,Mobile App,1189.76,Success,Fuel,0
910083,502165,2024-03-26,Card,Mobile App,2619.77,Failed,Utilities,0
910084,501008,2024-04-12,ATM,ATM,3150.16,Success,Travel,0
910085,501222,2024-04-08,UPI,Mobile App,310.6,Success,Travel,0
910086,501584,2024-03-29,ATM,Mobile App,3269.76,Success,Utilities,0
910087,501313,2024-02-15,ATM,Branch,5516.59,Success,Healthcare,0
910088,500626,2024-03-07,Card,Branch,4950.16,Success,Travel,0
910089,501707,2024-02-19,ATM,UPI Partner,14172.85,Success,Electronics,0
910090,500519,2024-02-04,Bill Payment,Mobile App,2725.7,Success,Groceries,0
910091,501552,2024-03-30,ATM,Internet Banking,3496.03,Failed,Electronics,0
910092,501539,2024-02-27,Card,Internet Banking,2616.21,Success,Restaurants,0
910093,501886,2024-01-10,NEFT,Internet Banking,9555.56,Success,Education,0
910094,501849,2024-03-18,IMPS,Mobile App,7073.94,Success,Electronics,0
910095,502273,2024-02-21,ATM,Branch,3294.24,Reversed,Groceries,0
910096,501162,2024-03-19,Bill Payment,Mobile App,2681.71,Success,Fuel,0
910097,500258,2024-01-26,NEFT,Internet Banking,25864.25,Success,Restaurants,0
910098,501163,2024-01-22,UPI,Mobile App,379.72,Failed,Utilities,0
910099,501315,2024-02-21,IMPS,Branch,7218.73,Success,Fuel,0
910100,500215,2024-02-02,ATM,Internet Banking,20997.36,Success,Restaurants,0
910101,501208,2024-04-29,IMPS,Internet Banking,3199.64,Reversed,Utilities,0
910102,502277,2024-01-20,UPI,Internet Banking,119.11,Success,Fuel,0
910103,502076,2024-02-05,IMPS,Internet Banking,28712.83,Success,Electronics,0
910104,500123,2024-02-01,IMPS,Mobile App,4293.24,Success,Groceries,0
910105,501703,2024-01-16,Card,UPI Partner,6707.23,Success,Restaurants,0
910106,502121,2024-04-15,UPI,Mobile App,943.53,Success,Groceries,0
910107,501170,2024-04-03,NEFT,Mobile App,52944.11,Success,Fuel,0
910108,501137,2024-02-27,Card,UPI Partner,1075.99,Success,Electronics,0
910109,500401,2024-01-07,UPI,Mobile App,625.06,Success,Electronics,0
910110,500793,2024-02-16,Card,Mobile App,1621.15,Success,Travel,0
910111,502319,2024-04-27,Card,ATM,7108.61,Success,Fuel,0
910112,501975,2024-01-21,UPI,Mobile App,255.65,Success,Travel,0
